query_name,hp_desc,hp_id,score
Teeth with thin dentin and large pulp chambers,Teeth with thin dentin and large pulp chambers,HP_0000694,25.87382497093365
Increased IM fat,Increased IM fat,HP_0008985,23.649961954514488
Increased nuchal fold,Increased nuchal fold,HP_0000474,23.206769260553322
Impaired thermal sensitivity,Impaired thermal sensitivity,HP_0010829,27.374587753869402
Absent rod-and cone-mediated responses on ERG,Absent rod-and cone-mediated responses on ERG,HP_0007688,25.053366492376888
Abnormality of the skull cap,Abnormality of the skull cap,HP_0002683,20.496525731736792
Hypoplastic/small proximal phalanx of the 5th toe,Hypoplastic/small proximal phalanx of the 5th toe,HP_0100397,17.32793508160236
Persistence of fingerpads,Persistence of fingerpads,HP_0001212,27.498668292728073
Peg shaped upper front tooth,Peg tooth,HP_0000698,22.848822044070708
Decreased size of bridge of nose,Decreased size of bridge of nose,HP_0005281,20.404732538916644
Straight eyebrow,Straight eyebrow,HP_0011228,25.33398686405959
Temporomandibular joint sounds,Temporomandibular joint sounds,HP_0012479,24.467498880088637
Lymph node hyperplasia,Lymph node hyperplasia,HP_0002716,25.560232114336472
Absent/small sacrum,Small sacrum,HP_0004590,21.60781410640125
Anti-Su antibody positivity,Anti-Su antibody positivity,HP_0034106,23.15609640236471
Chromaffin tumours,Chromaffin tumours,HP_0002666,26.543742799570616
Abnormality of lower pharynx,Abnormality of lower pharynx,HP_3000053,19.040864691165208
Elevated ALP,Elevated ALP,HP_0003155,21.5837292243777
Abnormal EMG,Abnormal EMG,HP_0003457,18.268212314817898
Absent diaphragm,Absent diaphragm,HP_0008986,21.00844581933355
Pathologic hair loss from scalp,Pathologic hair loss from scalp,HP_0002293,24.505917506058456
Swedish key configuration of the proximal femur,Swedish key configuration of the proximal femur,HP_0033102,30.46961627053944
Wide bridge of nose,Wide bridge of nose,HP_0000431,21.01787012254413
Absence of the condylar neck of mandible,Absence of the condylar neck of mandible,HP_0007627,23.415539596240556
Fair hair color,Fair hair color,HP_0002286,25.481490639274714
Increased size of tongue,Increased size of tongue,HP_0000158,19.10053220331494
"Hypotonia, in neonatal onset","Hypotonia, in neonatal onset",HP_0001319,23.9848181730382
Lingua plicata,Lingua plicata,HP_0000221,33.89348880265703
Bracket shaped end part of the middle bone of the pinkie toe,Bracket shaped end part of the middle bone of the pinkie toe,HP_0100214,16.966439606490344
Tarsal osteolysis,Tarsal osteolysis,HP_0006234,25.391508904082166
Preaxial polydactyly of hands,"Polydactyly, preaxial",HP_0100258,26.137836834886038
Idiopathic constriction of the fetal ductus arteriosus,Idiopathic constriction of the fetal ductus arteriosus,HP_0025675,27.658021630357016
Nodule below the skin,Nodule below the skin,HP_0001482,25.108732390729152
Plaque build-up in arteries,Plaque build-up in arteries,HP_0002621,27.295994795415226
Patchy sclerosis of the phalanges of the thumb,Patchy sclerosis of the phalanges of the thumb,HP_0009655,20.589858158600034
Infracardiac total anomalous pulmonary venous connexion,Infracardiac total anomalous pulmonary venous connexion,HP_0011721,27.931709603804848
Left ventricular dysfunction,Left ventricular dysfunction,HP_0005162,23.701987064857953
Absence of lower jaw bones,Absence of lower jaw,HP_0009939,20.023970363311363
Multicystic dysplastic kidney,Multicystic dysplastic kidney,HP_0000003,27.18134622004169
Third crus,Third crus,HP_0100015,23.840835792034905
Increased ROS production,Increased ROS production,HP_0025464,24.96596635355163
"Angioid streaks, retina",Angioid streaks,HP_0001102,30.25153192328719
Secondarily generalised tonic-clonic seizures,Secondarily generalised tonic-clonic seizure,HP_0007334,24.33130931140593
Fused ankle bones,Fused ankle bones,HP_0008368,19.502038445729205
Decreased antithrombin III,Decreased antithrombin III,HP_0001976,24.879808242332093
Absent 5th long bone of foot,Long foot,HP_0001833,18.64951210937062
Extracapillary glomerular hypercellularity,Extracapillary glomerular hypercellularity,HP_0025364,28.17302335571086
Unilateral facial weakness,Unilateral facial weakness,HP_0012799,21.641724094842964
Disorder of cervical vertebra,Disorder of cervical vertebra,HP_0003319,23.489161109141634
Heat improves symptom,Heat improves symptom,HP_0025256,28.05667147736909
Crepitations,Crepitations,HP_0030830,29.632634449492112
Absent external auditory canals,Absent external auditory canals,HP_0000413,22.601176573486132
Ectrodactyly of the hand,Ectrodactyly,HP_0100257,27.098460694737742
Abnormal transferrin isoelectric focusing,Abnormal isoelectric focusing of transferrin,HP_0003160,25.623199167521943
Elevated umbilical artery Dopplers,Elevated umbilical artery Dopplers,HP_0034223,25.159054560772468
Small opening between the eyelids,Small opening between the eyelids,HP_0045025,21.73504008657187
Tapered fingers,Tapered finger,HP_0001182,19.39266074697337
Abnormality of the velum palatinum,Abnormality of the velum palatinum,HP_0100736,26.247925709222475
High blood sugar,High blood sugar,HP_0003074,22.083921397545488
Sclerosis of spinal bone,Sclerosis of spinal bone,HP_0004563,18.44989622288592
Decreased serum complement C4 level,Decreased serum complement C4,HP_0045042,23.89594088061662
"Elevated plasma octenoylcarnitine, C8:1","Elevated plasma octenoylcarnitine, C8:1",HP_0033440,27.29953466371301
Global paralysis of gaze,Global paralysis of gaze,HP_0007824,27.977212335951585
Multiple intestinal polyps,Multiple intestinal polyps,HP_0200008,24.64031837208025
Late closing fontanelles,Late closing fontanelles,HP_0000270,26.343400628203824
Behavioral abnormality,Behavioral abnormality,HP_0000708,16.192751016622495
Swedish key appearance of femoral neck,Swedish key appearance of femoral neck,HP_0033102,28.687641187664582
Zygomatic hypertrophy,Zygomatic hypertrophy,HP_0012370,23.55452282715366
Cough with mucus production,Cough with mucus production,HP_0031245,30.2434085326273
Kidney Ca wasting,Kidney Ca wasting,HP_0012637,24.981868235528026
Pancreatic lipomatosis,Lipomatosis,HP_0001012,28.511244698736153
Metacarpal pseudoepiphyses,Metacarpal pseudoepiphyses,HP_0009193,24.371105947546027
Permanent curving of the pinkie finger,Permanent curving of the pinkie finger,HP_0004209,19.33394814259003
Generalised tonic-clonic seizures on awakening,Generalised tonic-clonic seizures on awakening,HP_0007193,24.53050306003724
Flexible joints,Flexible joints,HP_0001382,25.06813182166829
Growth,Abnormal growth,HP_0001507,10.551923891399557
Long-lasting pain,Long-lasting pain,HP_0012532,25.010097233915477
Enlargment of tonsils,Enlargment of tonsils,HP_0030812,22.887437789463945
Marked vision impairment,Marked vision impairment,HP_0001141,24.03019519287193
Partial laryngeal atresia,Partial laryngeal atresia,HP_0005950,23.78925640120309
Intermittent abnormally low body temperature,Intermittent,HP_0031796,22.76015937596684
Chest distress,Chest distress,HP_0031352,25.355313233568033
Cogan eyelid twitch,Cogan eyelid twitch,HP_0031786,27.91710662790447
Small proximal phalanx of big toe,Small proximal phalanx of big toe,HP_0010107,17.297627825263195
Abnormal CSF findings,Abnormal CSF findings,HP_0002921,19.89659636042439
Abnormal fecal test result,Abnormal fecal test result,HP_0031685,24.020726578197365
Prominent central palatal ridge,Prominent central palatal ridge,HP_0002708,22.03438163329677
large feet,large feet,HP_0001833,21.265957440437077
Tonic-clonic convulsions,Tonic-clonic convulsion,HP_0002069,24.49255806572831
Hypoplastic acetabula,Hypoplastic acetabula,HP_0003274,23.492157555365345
Abnormality of the corticospinal tract,Abnormality of the corticospinal tract,HP_0002492,21.10942122419429
Duplication of the outermost bone of the little toe,Duplication of the outermost bone of the little toe,HP_0100400,16.593694066304636
"Nasolabial crease, hypoplastic","Nasolabial crease, hypoplastic",HP_0010801,23.627925143322027
Erythroblastopenia,Erythroblastopenia,HP_0012133,28.511244698736153
Secondarily generalized tonic-clonic seizure,Secondarily generalized tonic-clonic seizure,HP_0007334,24.34760204715533
Hypoplasia of zygomaticomaxillary complex,Hypoplasia of zygomaticomaxillary complex,HP_0005439,24.570620501103786
Abnormality of the accessory nerve,Abnormality of the accessory nerve,HP_0010825,19.44776678446938
"Highly variable phenotype, even within families","Highly variable phenotype, even within families",HP_0003812,30.222986080378465
"Arterial tortuosity, general","Arterial tortuosity, general",HP_0004955,26.175274189126103
Elevated D-dimers,Elevated D-dimers,HP_0033106,24.503239662466964
Excessive growth of facial bones,Excessive growth of facial bones,HP_0005465,19.34334987322444
Distended abdomen,Distended abdomen,HP_0003270,30.174361409770402
Aplasia of the ovaries,Aplasia of the ovaries,HP_0010463,21.298654868942798
Absent end part of the outermost bone of the pinky toe,Absent end part of the outermost bone of the pinkie toe,HP_0100202,16.08954149901601
Retina tumor,Retina tumor,HP_0009919,22.97713683987174
Elbow limited extension,Elbow limited extension,HP_0001377,25.31974825094578
Overgrowth of half of face,Overgrowth of half of face,HP_0005323,24.97030114798837
Stomach hernia,Stomach hernia,HP_0002036,25.84653039537254
Koenen tumor,Koenen tumor,HP_0100804,25.702005371889122
Small nasal bone,Small nasal bone,HP_0004646,15.492753446015879
Genua valga,Genua valga,HP_0002857,31.80289167818267
Yellowish cloudy center of lens,Yellowish cloudy center of lens,HP_0100018,30.571318869928636
Deformity of the supraorbital ridges,Deformity of the supraorbital ridges,HP_0100538,23.60183877101153
"Enamel, underdeveloped","Enamel, underdeveloped",HP_0006297,20.364533998403807
Abnormal LDL-C concentration,Abnormal LDL-C concentration,HP_0031886,19.059199081577948
Hyperplasia of alveolar process of jaw,Hyperplasia of alveolar process of jaw,HP_0009085,23.39907881670719
Underdeveloped frontal sinuses,Underdeveloped frontal sinuses,HP_0002738,22.45615967292336
Ventricular dilatation,Ventricular dilatation,HP_0002119,21.436955094581247
Decrease in jaw movement,Decrease in jaw movement,HP_0000211,19.27474934256692
Downward slanting of the opening between the eyelids,Downward slanting of the opening between the eyelids,HP_0000494,26.642519333122266
Cervical spine fusion,Cervical spine fusion,HP_0002949,24.061985321516808
Sinus tach,Sinus tach,HP_0011703,28.33934137632194
Thick vermilion border of upper lip,Thick vermilion border,HP_0012471,26.597709276187324
Notched cleft of the upper lip,Notched cleft of the upper lip,HP_0011340,21.078825414775437
Lower jaw hypoplasia,Hypoplasia of lower jaw,HP_0000347,19.024449839564333
Tilted maxilla,Tilted maxilla,HP_0010755,27.05933303026365
Increased joint mobility,Increased joint mobility,HP_0001382,20.002955867757976
Absent/underdeveloped outermost pinky toe bone,Absent/underdeveloped pinky toe,HP_0010343,16.5175764590837
Transitional renal cell carcinoma,Transitional renal cell carcinoma,HP_0030409,23.333068245891038
Right and left cleft lip and palate,Right and left cleft palate,HP_0100337,22.850044755912506
Asymmetry of the pupils,Asymmetry of the pupils,HP_0009916,25.18099137668695
Laryngeal papillomatosis,Laryngeal papillomatosis,HP_0033001,29.963157239526964
Hyperplasia of pituitary fossa,Hyperplasia of pituitary fossa,HP_0002690,23.967782142404182
Absent/small outermost 3rd toe bone,Absent/small outermost 3rd toe bone,HP_0100369,16.061822396219505
Preauricular skin groove,Preauricular skin groove,HP_0004450,24.65966414683555
Increased antimullerian hormone level,Increased antimullerian hormone level,HP_0031102,21.401705527788376
Lipid-laden histiocytes,Lipid-laden histiocytes,HP_0003651,30.679369658283854
Bullet-shaped phalanges of the 3rd toe,Bullet-shaped phalanges of the 3rd toe,HP_0010361,18.07445463383786
Abnormal of nasal shape,Abnormal of nasal shape,HP_0005105,15.049642012450567
Low urine potassium levels,Low urine potassium levels,HP_0012364,21.144240279441114
Full thickness defect of the eyelid,Full thickness defect of the eyelid,HP_0000625,23.319557848686955
Abnormal glucose tolerance,Abnormal glucose tolerance,HP_0001952,21.90638430931292
No appetite,No appetite,HP_0004396,28.05885539607697
"Muscular atrophy, generalised","Muscular atrophy, generalised",HP_0003700,22.249508531475815
Hypotrophic zygomatic bone,Hypotrophic zygomatic bone,HP_0010669,21.398665164928904
Congenital absence of uvula,Congenital absence of uvula,HP_0010292,22.36821057956416
Carcinoid tumour,Carcinoid,HP_0100570,24.677187816889948
Partial duplication of the innermost bone of the pinky toe,Partial duplication of the innermost bone of the pinkie toe,HP_0100424,16.97732368439484
Short humeri,Short humeri,HP_0005792,24.68562472697314
Malformed external ears,External ear malformations,HP_0000356,21.746777404427828
Accessory Tragus,Accessory Tragus,HP_0030024,25.800820820828783
Crooked nasal septum,Crooked nasal septum,HP_0004411,23.37906470582344
Adverse drug reaction,Adverse drug reaction,HP_0020172,30.325485969743568
Abnormality of the thalamus,Abnormality of the thalamus,HP_0010663,19.79466318049431
Very short digits,Very short digits,HP_0011927,22.943526969857597
Generalised-onset clonic seizure,Generalised onset clonic seizure,HP_0011169,21.487306791787663
Exercise-induced polymorphic ventricular tachycardia,Exercise-induced polymorphic ventricular tachycardia,HP_0004758,27.174607692434257
Abnormality of the 2nd long bone of hand,Abnormality of the 2nd long bone of hand,HP_0010010,15.587018429980912
Extra calcaneal ossification center,Extra calcaneal ossification center,HP_0008127,26.99199099806634
Scalp defect,Defect of scalp,HP_0007385,21.12566104834836
Delayed dental development,Delayed dental development,HP_0000684,21.829103868925834
Fatigable weakness of limb muscles,Fatigable weakness,HP_0003473,26.0002125255934
Flexion deformities of thumbs,Flexion deformities of thumbs,HP_0009600,21.811334723124972
Elevated serum glutamic-pyruvic transaminase,Elevated serum glutamic-pyruvic transaminase,HP_0031964,27.16975991059332
Fatty infiltration of cardiac ventricle,Fatty infiltration of cardiac ventricle,HP_0031317,25.730235873995454
Fluid retention,Fluid retention,HP_0000969,25.6909058051029
Maternal fluorouracil exposure,Maternal fluorouracil exposure,HP_0034846,27.67923130803645
Partial duplication of the innermost bone of 3rd toe,Partial duplication of the innermost bone of 3rd toe,HP_0100422,17.01332227822902
Increased mean corpuscular Hb concentration,Increased mean corpuscular Hb concentration,HP_0025548,24.27554037103884
Focal clonic seizures,Focal clonic seizures,HP_0002266,20.850526158880122
Third-degree heart block,Third-degree heart block,HP_0001709,26.821152105775155
Electroencephalogram abnormal,Abnormal electroencephalogram,HP_0002353,20.538059355544906
Abnormality of end part of long bone of hand,Abnormality of end part of long bone of hand,HP_0005913,15.499140369779854
Small corpus callosum,Small corpus callosum,HP_0033725,22.30863277276612
Profound mental retardation,"Mental retardation, profound",HP_0002187,26.66370982199362
Notched pupil,Notched pupil,HP_0000589,24.379772718688372
Haemorrhoids,Haemorrhoids,HP_0032551,29.632634449492112
Supraauricular sinuses,Supraauricular sinuses,HP_0008606,27.745958023020485
Supernumerary finger,Supernumerary finger,HP_0001161,19.198742888419755
Infantile death,Infantile death,HP_0001522,25.85632412187146
Decreased postbronchodilator forced expiratory flow 25-75%,Decreased postbronchodilator forced expiratory flow 25-75%,HP_0032361,29.27762418506129
Hypoplastic/small middle phalanx of ring finger,Hypoplastic/small middle phalanx of ring finger,HP_0009295,17.499037316658992
Short 4th long bone of foot,Short foot,HP_0001773,18.65302305815085
Testicular tumor,Testicular tumor,HP_0010788,23.358578470211313
Early eruption of adult teeth,Early eruption of adult teeth,HP_0006337,23.96477870457221
Increased distance between eyes,Increased distance between eyes,HP_0000316,22.109542939744212
Congenital bilateral facial weakness,Congenital bilateral facial weakness,HP_0007188,21.403663235213354
Keratocysts of the jaw,Keratocysts of the jaw,HP_0010603,25.6153161830481
Underdevelopment of mandible,Underdevelopment of mandible,HP_0000347,19.821268330328678
Abnormality of the renal tubule,Abnormality of the renal tubule,HP_0000091,20.536622004293942
Single transverse palmar creases,Single transverse palmar creases,HP_0000954,26.269113311161536
GI eosinophilia,GI eosinophilia,HP_0032064,26.942868658977652
Abnormality of the mouth floor,Abnormality of the floor of mouth,HP_0410012,21.82997204344772
Short tongue frenulum,Short tongue frenulum,HP_0000200,22.745224148576114
Absent deep tendon reflexes,Absent deep tendon reflexes,HP_0001284,22.465649604498115
Asymmetric facies,Asymmetric facies,HP_0000324,25.326941499287877
Urinary xanthine stones,Xanthine stones,HP_0000804,28.13998506504281
Weak or absent deep tendon reflexes,Weak or absent deep tendon reflexes,HP_0001315,22.698603818195654
Hand anomalies,Hand anomalies,HP_0001155,18.37233421179952
Molar tooth sign,Molar tooth sign,HP_0002419,22.982310526171513
More than typical sleepiness during day,More than typical sleepiness during day,HP_0001262,31.010877278315363
Aplasia of the humerus,Aplasia of the humerus,HP_0003862,20.966943727027047
Small epiphyses of the fingers,Small epiphyses,HP_0010585,16.71876858895871
Partial/complete duplication of the distal phalanx of the 4th toe,Partial/complete duplication of the distal phalanx of the 4th toe,HP_0100399,18.189621813541045
Absent/small outermost ring finger bone,Absent/small outermost ring finger bone,HP_0009289,16.67136135038068
Lipomas,Lipomas,HP_0001012,24.25085522014222
Slowly progressive visual loss,Slowly progressive,HP_0003677,25.590209595962882
Elevated APOC3 level,Elevated APOC3 level,HP_0033112,22.691415339123125
Dysmorphic facies,Dysmorphic facies,HP_0001999,27.87256011505261
Reduced ERG,Reduced ERG,HP_0000654,22.890824286769142
Dependant edema,Dependant edema,HP_0010741,24.36631151593911
Small nasal septum,Small nasal septum,HP_0005104,19.378074468957816
Abnormality of serum amino acid levels,Abnormality of serum amino acid level,HP_0003112,18.983495492830794
Absent/small pinky finger bones,Absent/small pinkie finger,HP_0006262,15.985865538708062
Enlarged end part of the middle bone of the little finger,Enlarged end part of the middle bone of the little finger,HP_0009206,16.732665786370774
Blunt uvula,Blunt uvula,HP_0010812,29.412246888730223
Missing primary maxillary central incisor,Missing primary maxillary central incisor,HP_0011046,22.370108463587634
Respiratory failure due to muscle weakness,Respiratory failure due to muscle weakness,HP_0002747,22.228787232174042
Lymphocytopenia,Lymphocytopenia,HP_0001888,26.594216257813052
Vaginal neoplasia,Vaginal neoplasia,HP_0100650,24.947509630052306
Hip joint pain,Hip pain,HP_0030838,21.93461209928887
Deformity of the lower lip,Deformity of the lower lip,HP_0000178,20.201456896001364
Supraauricular fistula,Supraauricular fistula,HP_0008606,27.917117477765895
Abnormal middle index finger bone,Abnormality of index finger,HP_0004100,14.946832424022015
Thyroid-stimulating hormone excess,Thyroid-stimulating hormone excess,HP_0002925,24.571362793798556
Ciliary trichomegaly of lower eyelashes,Ciliary trichomegaly,HP_0000527,29.610215150972458
Short fifth toe,Short fifth toe,HP_0011917,18.17617795039306
Neoplasm of the GI tract,Neoplasm of the GI tract,HP_0007378,23.493117314686952
Black feces,Black feces,HP_0002249,31.70081227544681
"Ala nasi, thick","Ala nasi, thick",HP_0009928,26.55884428620808
Elevated urine mevalonate,Elevated urine mevalonate,HP_0032638,22.949833611527364
Abnormality of terminal thumb epiphysis,Abnormality of terminal thumb epiphysis,HP_0009662,18.168876081554554
Increased circulating luteinizing hormone level,Increased circulating luteinizing hormone level,HP_0011969,20.795989755321614
Enlargement of mandible,Enlarged mandible,HP_0000303,20.227430901247565
Atrophy of the tongue,Atrophy of the tongue,HP_0012473,20.364533998403807
2-3 toe soft tissue syndactyly,2-3 toe soft tissue syndactyly,HP_0004691,21.440893123609065
Petrified ear,Petrified ear,HP_0005103,26.495186771465704
"Seizures, tonic-clonic","Seizures, tonic-clonic",HP_0002069,21.65452938571165
Decreased joint mobility,Decreased joint mobility,HP_0001376,20.302560852803897
Bifid distal phalanx of thumb,Bifid thumb,HP_0009944,21.218929927504064
Urinary tract abnormality,Urinary tract abnormalities,HP_0000079,18.04639036011297
Decreased number of peripheral myelinated nerve fibres,Decreased number of peripheral myelinated nerve fibres,HP_0003380,23.239527086744022
Symphalangism of the distal and middle phalanges of the 5th finger,"Symphalangism, distal",HP_0100263,18.956824345243156
Elongation of upper lip,Elongation of upper lip,HP_0011341,22.95391497386668
Reduced anterior-posterior diameter of vertebral bodies,Reduced anterior-posterior diameter of vertebral bodies,HP_0008473,23.520521882543406
Enlarged end part of the outermost bone of the little toe,Enlarged end part of the outermost bone of the little toe,HP_0100205,17.056291032259853
Increased hair growth on body,Increased hair growth on body,HP_0000998,19.906891150276927
Tertiary adrenal insufficiency,Tertiary adrenal insufficiency,HP_0011737,28.165760781721417
Absent optic nerve,Absent optic nerve,HP_0012521,20.09394662762616
Amyotrophy of hand muscles,Amyotrophy,HP_0003202,22.43440831537803
Fragmentation of the end part of the middle bone of the little toe,Fragmentation of the end part of the middle bone of the little toe,HP_0100217,17.11905229057413
Synostosis involving phalanges of the hand,Synostosis involving phalanges of the hand,HP_0009773,20.87103138204534
Laryngeal cancer,Laryngeal cancer,HP_0012118,24.750192131767427
Dry eye syndrome,Dry eye syndrome,HP_0001097,24.390986313385852
Complete duplication of the middle little finger bone,Complete duplication of the little finger bone,HP_0009986,17.201788033963904
Small adrenal glands,Small adrenal glands,HP_0000835,21.144522701740495
Decreased proportion of gamma-delta T lymphocytes,Decreased proportion of gamma-delta T lymphocytes,HP_0500271,22.881353135585965
Hypertrophy of the breasts,Hypertrophy of the breasts,HP_0010313,22.458184563548553
Optic nerve atrophy,Optic nerve atrophy,HP_0000648,22.040842062680774
Difficulty performing quick and alternating movements,Difficulty performing quick and alternating movements,HP_0002075,30.614616032040182
Islands of bone within cranial sutures,Islands of bone within cranial sutures,HP_0002645,24.21252439687727
Elevated ESR,Elevated ESR,HP_0003565,23.40690139886186
Asymmetric overgrowth,Asymmetric overgrowth,HP_0001528,24.685624726973142
"Hand muscle wasting, bilateral","Hand muscle wasting, bilateral",HP_0009130,20.743237158679072
Large head circumference,Large head circumference,HP_0000256,23.237803472685215
Lack of cupid's bow,Lack of cupid's bow,HP_0010800,25.918410257907368
Delayed maturation of the end part of the long bone in upper arm,Delayed maturation of the end part of the long bone in upper arm,HP_0003894,19.259706756597105
Curved little finger bone,Curved little finger bone,HP_0004214,16.854304549703677
"Ear, posterior helical groove","Ear, posterior helical groove",HP_0008523,25.261422381692597
Syndactyly of all toes,Syndactyly of all toes,HP_0010713,21.304002389372318
Absent photopic (cone) responses on ERG,Absent photopic (cone) responses on ERG,HP_0030465,25.601139610339565
Protruding eyes,Protruding eyes,HP_0000520,22.801129533103897
Short long bone of foot,Short foot,HP_0001773,18.65302305815085
Onset in infancy,Onset in infancy,HP_0003593,23.10294351736558
Long slender fingers,Long slender fingers,HP_0001166,19.0450502920005
Mild visual loss,Mild visual loss,HP_0032037,22.87566772898877
Lateral deviation of halluces,Lateral deviation of halluces,HP_0001822,24.807214480237597
Pulmonic valve stenosis,Pulmonic valve stenosis,HP_0001642,25.34519684076338
Dysharmonic ossification of the hand bones,Dysharmonic ossification of the hand bones,HP_0004053,21.259043955633764
Fat deposits in muscle fibers,Fat deposits in muscle fibers,HP_0009058,22.698869282875535
Highly elevated serum CPK,Highly elevated CPK,HP_0030234,25.118877460982226
Triangular end part of the outermost bone of pinky finger,Triangular end part of the pinkie finger,HP_0009392,17.050739576775808
Decreased enamel mineralisation,Decreased enamel mineralisation,HP_0006285,23.61264111057103
Bowed lower limbs,Bowed lower limbs,HP_0002979,20.410759433309067
Recurrent breakdown of clear protective layer of eye,Recurrent breakdown of clear protective layer of eye,HP_0000495,29.642163713543315
Nasal tumor,Nasal tumor,HP_0012720,19.03274579060364
Spider veins of the oral mucosa,Spider veins of the oral mucosa,HP_0007428,25.574776148362975
Issue with muscle function,Issue with muscle function,HP_0011804,22.18830610328644
Partial/complete duplication of the 1st long bone of hand,Partial/complete duplication of the 1st long bone of hand,HP_0009609,19.064171504264223
Rhizomelic limb shortening,Rhizomelic shortening,HP_0008905,25.968258271602615
Hypercementosis,Hypercementosis,HP_0033788,29.632634449492112
GI dysfunction,GI dysfunction,HP_0012719,24.66467499320312
Elliptocyte,Elliptocyte,HP_0004445,29.632634449492112
No adult dentition,No adult dentition,HP_0008498,27.174584079581887
Hypoplasia of the distal phalanges of the hand,Hypoplasia of the distal phalanges of the hand,HP_0009882,17.767779846457145
Aplastic/hypoplastic toenails,Aplastic/hypoplastic toenails,HP_0010624,23.266417041575632
Drop attacks,Drop attacks,HP_0010819,28.315908625125115
Eyelid dermatochalasia,Dermatochalasia,HP_0000973,28.511244698736153
Short middle phalanges of toes,Short middle phalanges,HP_0005819,16.927042064315817
Enlargement of craniofacial bones,Enlargement of craniofacial bones,HP_0004493,19.651701320406676
Aplasia of the forearm bones,Aplasia of the forearm bones,HP_0003953,17.999381161588968
Cervical vertebral fusion,Cervical vertebral fusion,HP_0002949,23.14169732403109
Blood in stool,Blood in stool,HP_0025085,20.935011795990707
Pupillary abnormality,Pupillary abnormalities,HP_0000615,19.608367899469947
Underdeveloped muscles,Underdeveloped muscle,HP_0009004,16.586033562619757
Abnormal spirometry test,Abnormal spirometry test,HP_0030878,23.08427479675077
Oesophagus ulceration,Oesophagus ulcer,HP_0004791,25.67988358784239
Indurated skin,Indurated skin,HP_0030053,25.675496118243913
Abnormality of the celiac artery,Abnormality of the celiac artery,HP_0012326,19.67480150981478
Anti-AChR antibody positivity,Anti-AChR antibody positivity,HP_0030208,23.501594225353085
Pulmonary infections,Pulmonary infection,HP_0006532,19.656613401992374
Facial paresis,Facial paresis,HP_0007209,22.385386359038684
Vesico-ureteral reflux,Vesico-ureteral reflux,HP_0000076,31.447056891807335
Small shoulder blade,Small shoulder blade,HP_0000882,22.95375362206332
Structural renal anomalies,Structural renal anomalies,HP_0012210,22.631205521745358
Secondarily generalised tonic-clonic seizure,Secondarily generalised tonic-clonic seizure,HP_0007334,24.33130931140593
Fetal hypokinesia,Hypokinesia,HP_0002375,25.181432253814638
Polygonal calices,Polygonal calices,HP_0025359,30.81567818208514
Abnormalities of the fingers,Abnormalities of the fingers,HP_0001167,11.349527448629438
Anomaly of base of nose,Anomaly of base of nose,HP_0012808,21.69746248967092
Wrinkles around the eyes,Wrinkles around the eyes,HP_0000607,24.446374782812057
Narrowing of peripheral lung artery,Narrowing of peripheral lung artery,HP_0004969,21.775067006060276
Arthrogryposis multiplex,Arthrogryposis multiplex,HP_0002804,31.3478701868923
Irregular periods,Periodic,HP_0025304,22.43440831537803
Degmacytes,Degmacytes,HP_0020122,29.632634449492112
Abnormality of the pubic bones,Abnormality of the pubic bone,HP_0003172,16.04175997474435
Wide innermost wide portion of shinbone bone,Wide innermost wide portion of shinbone bone,HP_0005028,18.844406074375193
RA,RA,HP_0001370,28.511244698736153
Severe EBV infection,Severe EBV infection,HP_0031693,25.42701054682357
Vitreitis,Vitreitis,HP_0011531,29.632634449492112
Developmental delay,Developmental delay,HP_0001263,22.432604246813327
Difficulties in coordination,Difficulties in coordination,HP_0002311,25.789008355349964
Birth defect that causes a hole in the innermost layer at the back of the eye,Birth defect that causes a hole in the innermost layer at the back of the eye,HP_0000567,26.104670642560148
Decreased size of eyeball,Decreased size of eyeball,HP_0000568,21.20095858332489
Curved pinky toe bones,Curved pinkie toe bones,HP_0010386,16.35087047817529
Stork bite,Stork bite,HP_0007616,30.25153192328719
Cornea-iris adhesion,Cornea-iris adhesion,HP_0011483,27.14031151593978
Muted foveal light reflex,Muted foveal light reflex,HP_0034362,28.645337503141235
Muscle fiber cytoplasmic bodies,Muscle fiber cytoplasmic bodies,HP_0100303,23.275275965025617
Downward slanting palpebral fissures,Downward slanted palpebral fissures,HP_0000494,27.89864579481673
"Webbed index, middle and little finger","Webbed index, middle and little finger",HP_0010692,19.738578422706098
Contracture of the knees,Contracture of knee,HP_0034671,22.077971423970578
Subhyaloid haemorrhage,Subhyaloid haemorrhage,HP_0025239,27.173721302715297
Focal impaired awareness seizures,Focal impaired awareness seizures,HP_0002384,21.40140732657859
Curved phalanges of the toes,Curved phalanges of the toes,HP_0010176,17.497363081936033
Allergy to meat allergens,Allergy to meat allergens,HP_0410330,27.595365113764583
Absent/underdeveloped bladder,Underdeveloped bladder,HP_0005343,20.586889907741483
Hyperpigmented fundi,Hyperpigmented fundi,HP_0011512,31.3478701868923
Small/absent pec muscle,Small pec muscle,HP_0008998,21.131679912517768
Long calf bone,Long calf bone,HP_0003085,18.286703800533612
"Tragus, bifid","Tragus, bifid",HP_0011269,25.373307532039348
Triangle shaped tongue,Triangle shaped tongue,HP_0030284,24.518547460022052
"Symmetric syndactyly, toes 4 and 5","Symmetric syndactyly, toes 4 and 5",HP_0004692,22.915789122284483
Abnormality of cardiac morphology,Abnormality of cardiac morphology,HP_0001627,17.05978827756444
Triangular epiphyses of the fingers,Triangular epiphyses,HP_0010587,18.22557098114091
